package_id,origin_city,destination_city,region,status,weight_kg,shipping_cost
PKG-007662,Florence,Lisbon,EU_SOUTH,Delivered,66.82,120.59
PKG-007663,Vienna,Frankfurt,EU_WEST,Delivered,30.22,90.85
PKG-007664,Zagreb,Košice,EU_NORTH,In-Transit,59.65,144.24
PKG-007665,Madrid,Amsterdam,EU_WEST,Delivered,13.67,27.62
PKG-007666,Tartu,Debrecen,EU_NORTH,In-Transit,65.63,150.77
PKG-007667,Split,Thessaloniki,EU_SOUTH,Delivered,58.53,74.73
PKG-007668,Ankara,Oslo,EU_NORTH,In-Transit,6.5,92.32
PKG-007669,Turin,Brussels,EU_WEST,In-Transit,21.4,103.54
PKG-007670,Naples,Munich,EU_WEST,Delivered,45.72,77.08
PKG-007671,Berlin,Tampere,EU_NORTH,In-Transit,2.3,45.14
PKG-007672,Amsterdam,Sarajevo,EU_NORTH,Delayed,19.64,59.58
PKG-007673,Gothenburg,Cluj-Napoca,EU_NORTH,Delivered,69.7,117.33
PKG-007674,Tallinn,Tartu,EU_NORTH,In-Transit,18.98,74.88
PKG-007675,Marseille,Amsterdam,EU_WEST,Delivered,42.05,127.37
PKG-007676,Ljubljana,Debrecen,EU_NORTH,Delivered,20.63,57.33
PKG-007677,Tampere,Belgrade,EU_NORTH,Delivered,17.61,58.79
PKG-007678,Frankfurt,Tallinn,EU_NORTH,In-Transit,67.73,115.09
PKG-007679,Split,Manchester,EU_WEST,Delivered,69.76,80.3
PKG-007680,Izmir,Antwerp,EU_WEST,Delivered,9.06,94.95
PKG-007681,Luxembourg City,Rotterdam,EU_WEST,Delivered,27.24,38.45
PKG-007682,Hamburg,Milan,EU_SOUTH,Delivered,19.36,72.22
PKG-007683,Budapest,Skopje,EU_NORTH,Delayed,2.57,112.98
PKG-007684,Lyon,Gdańsk,EU_NORTH,In-Transit,2.45,42.92
PKG-007685,Copenhagen,Hamburg,EU_WEST,Delayed,5.19,65.2
PKG-007686,Dublin,Vilnius,EU_NORTH,In-Transit,60.2,141.95
PKG-007687,Marseille,Debrecen,EU_NORTH,In-Transit,20.55,64.16
PKG-007688,Izmir,Zagreb,EU_NORTH,Delivered,68.45,129.42
PKG-007689,Cologne,Seville,EU_SOUTH,In-Transit,67.09,155.78
PKG-007690,Berlin,Ljubljana,EU_NORTH,In-Transit,55.44,124.12
PKG-007691,Oslo,Tirana,EU_NORTH,Delayed,51.43,161.02
PKG-007692,Novi Sad,Basel,EU_WEST,Delivered,43.42,151.08
PKG-007693,Cork,Helsinki,EU_NORTH,Delayed,52.48,109.09
PKG-007694,Bucharest,Košice,EU_NORTH,Delayed,33.06,140.86
PKG-007695,Tampere,Luxembourg City,EU_WEST,Delivered,20.28,69.63
PKG-007696,Vienna,Kaunas,EU_NORTH,Delivered,3.17,25.59
PKG-007697,Ljubljana,Plovdiv,EU_NORTH,In-Transit,23.16,33.2
PKG-007698,Košice,Lyon,EU_WEST,Delivered,9.89,31.21
PKG-007699,Istanbul,Amsterdam,EU_WEST,Delivered,19.06,138.92
PKG-007700,Bergen,Ljubljana,EU_NORTH,In-Transit,37.98,56.24
PKG-007701,Madrid,Aarhus,EU_NORTH,Delivered,64.69,146.91
PKG-007702,Kraków,Rome,EU_SOUTH,Delayed,40.03,101.42
PKG-007703,Vilnius,London,EU_WEST,Delivered,27.22,87.88
PKG-007704,Bratislava,Lisbon,EU_SOUTH,Delivered,46.55,149.24
PKG-007705,Florence,Tampere,EU_NORTH,Delayed,52.62,156.24
PKG-007706,Brussels,Seville,EU_SOUTH,Delayed,52.58,79.79
PKG-007707,Manchester,Ankara,EU_NORTH,Delivered,37.85,116.59
PKG-007708,Sarajevo,Bergen,EU_NORTH,In-Transit,57.49,87.71
PKG-007709,Dublin,Madrid,EU_SOUTH,Delayed,50.88,77.56
PKG-007710,Thessaloniki,Copenhagen,EU_NORTH,Delayed,54.28,97.79
PKG-007711,Warsaw,Luxembourg City,EU_WEST,Delayed,53.33,122.17
PKG-007712,Podgorica,Sofia,EU_NORTH,Delivered,49.7,95.38
PKG-007713,Vilnius,Manchester,EU_WEST,Delivered,25.18,143.58
PKG-007714,London,Bergen,EU_NORTH,Delayed,67.15,174.27
PKG-007715,Seville,Berlin,EU_WEST,Delivered,63.94,108.17
PKG-007716,Manchester,Dublin,EU_WEST,Delayed,58.52,68.24
PKG-007717,Madrid,Cologne,EU_WEST,In-Transit,28.24,111.27
PKG-007718,Tampere,Porto,EU_SOUTH,In-Transit,72.93,116.36
PKG-007719,Lisbon,Sarajevo,EU_NORTH,Delivered,41.86,61.91
PKG-007720,Milan,Gdańsk,EU_NORTH,In-Transit,34.59,67.9
PKG-007721,Gdańsk,Basel,EU_WEST,In-Transit,55.58,157.83
PKG-007722,Turin,Dublin,EU_WEST,Delivered,65.38,172.15
PKG-007723,Munich,Zurich,EU_WEST,Delayed,35.17,66.21
PKG-007724,Edinburgh,Gothenburg,EU_NORTH,Delayed,74.37,107.61
PKG-007725,Stockholm,Lisbon,EU_SOUTH,Delayed,57.46,63.07
PKG-007726,Skopje,Oslo,EU_NORTH,In-Transit,13.68,91.18
PKG-007727,Brno,London,EU_WEST,Delivered,38.05,144.75
PKG-007728,Seville,Geneva,EU_WEST,In-Transit,9.45,121.71
PKG-007729,Riga,Porto,EU_SOUTH,In-Transit,67.68,141.3
PKG-007730,Porto,Tartu,EU_NORTH,In-Transit,74.3,88.48
PKG-007731,Turin,Aarhus,EU_NORTH,Delayed,16.28,127.23
PKG-007732,Sarajevo,Tallinn,EU_NORTH,Delivered,28.26,105.94
PKG-007733,Gdańsk,London,EU_WEST,In-Transit,64.09,66.32
PKG-007734,Basel,Edinburgh,EU_WEST,Delivered,27.8,141.39
PKG-007735,Sarajevo,Athens,EU_SOUTH,Delayed,64.28,116.75
PKG-007736,Porto,London,EU_WEST,Delayed,3.89,122.75
PKG-007737,Lisbon,Edinburgh,EU_WEST,Delivered,24.49,48.9
PKG-007738,Antwerp,Tartu,EU_NORTH,In-Transit,7.11,40.66
PKG-007739,London,Kaunas,EU_NORTH,In-Transit,40.25,120.38
PKG-007740,Lisbon,Bergen,EU_NORTH,Delayed,15.62,23.47
PKG-007741,Munich,Dublin,EU_WEST,In-Transit,47.48,46.45
PKG-007742,Budapest,Geneva,EU_WEST,Delayed,54.47,96.11
PKG-007743,Cluj-Napoca,Manchester,EU_WEST,Delayed,56.31,161.94
PKG-007744,Zurich,Barcelona,EU_SOUTH,Delayed,59.97,150.97
PKG-007745,Riga,Paris,EU_WEST,Delivered,29.09,30.3
PKG-007746,Dublin,Split,EU_NORTH,Delivered,6.49,79.77
PKG-007747,Zurich,Lisbon,EU_SOUTH,Delivered,24.05,41.6
PKG-007748,Frankfurt,Sofia,EU_NORTH,Delivered,3.55,116.69
PKG-007749,Rome,Kaunas,EU_NORTH,Delayed,12.59,126.6
PKG-007750,Tirana,Sofia,EU_NORTH,Delayed,59.24,170.32
PKG-007751,Thessaloniki,Madrid,EU_SOUTH,Delayed,8.68,32.6
PKG-007752,Debrecen,Frankfurt,EU_WEST,Delayed,20.0,105.74
PKG-007753,Gothenburg,Barcelona,EU_SOUTH,Delayed,28.05,130.4
PKG-007754,Debrecen,Brno,EU_NORTH,In-Transit,46.44,141.7
PKG-007755,Tartu,Edinburgh,EU_WEST,Delayed,12.5,126.9
PKG-007756,Hamburg,Stockholm,EU_NORTH,Delivered,6.59,110.68
PKG-007757,Birmingham,Debrecen,EU_NORTH,In-Transit,1.28,62.67
PKG-007758,Lisbon,Manchester,EU_WEST,In-Transit,52.99,113.53
PKG-007759,Hamburg,Kraków,EU_NORTH,Delayed,43.52,61.85
PKG-007760,Aarhus,Dublin,EU_WEST,In-Transit,34.41,72.59
PKG-007761,Zagreb,Florence,EU_SOUTH,Delayed,67.18,169.32
PKG-007762,Tartu,Lisbon,EU_SOUTH,In-Transit,44.58,45.84
PKG-007763,Tallinn,Kaunas,EU_NORTH,Delayed,43.21,120.44
PKG-007764,Skopje,Turin,EU_SOUTH,In-Transit,29.4,81.64
PKG-007765,Bergen,Vienna,EU_WEST,Delayed,3.27,77.68
PKG-007766,Dublin,Skopje,EU_NORTH,In-Transit,7.98,11.82
PKG-007767,Thessaloniki,Izmir,EU_NORTH,In-Transit,4.41,36.61
PKG-007768,Antwerp,Madrid,EU_SOUTH,Delayed,39.92,130.53
PKG-007769,Cluj-Napoca,Budapest,EU_NORTH,Delayed,32.06,33.56
PKG-007770,Sofia,Florence,EU_SOUTH,In-Transit,26.95,108.59
PKG-007771,Brussels,Riga,EU_NORTH,Delivered,24.67,35.3
PKG-007772,Cologne,Berlin,EU_WEST,In-Transit,6.87,45.26
PKG-007773,Lisbon,Madrid,EU_SOUTH,In-Transit,28.63,129.45
PKG-007774,Zurich,Sarajevo,EU_NORTH,In-Transit,1.99,100.4
PKG-007775,Warsaw,Gothenburg,EU_NORTH,Delayed,4.8,50.46
PKG-007776,Thessaloniki,Aarhus,EU_NORTH,Delivered,30.54,59.31
PKG-007777,Cork,Manchester,EU_WEST,Delayed,35.43,88.99
PKG-007778,Helsinki,Paris,EU_WEST,In-Transit,61.77,143.73
PKG-007779,Gdańsk,Aarhus,EU_NORTH,In-Transit,34.54,60.68
PKG-007780,Istanbul,Kraków,EU_NORTH,In-Transit,54.62,140.92
PKG-007781,Munich,Lisbon,EU_SOUTH,Delayed,13.0,55.26
PKG-007782,Podgorica,Gothenburg,EU_NORTH,Delayed,31.59,126.52
PKG-007783,Marseille,Frankfurt,EU_WEST,Delivered,49.56,143.28
PKG-007784,Seville,Kaunas,EU_NORTH,Delivered,44.28,118.28
PKG-007785,Cork,Izmir,EU_NORTH,In-Transit,51.5,149.98
PKG-007786,Aarhus,Seville,EU_SOUTH,In-Transit,15.87,92.89
PKG-007787,Birmingham,Izmir,EU_NORTH,Delivered,46.34,60.95
PKG-007788,Novi Sad,Tampere,EU_NORTH,Delivered,20.37,74.33
PKG-007789,Istanbul,Edinburgh,EU_WEST,Delayed,57.03,94.07
PKG-007790,Frankfurt,Luxembourg City,EU_WEST,Delayed,21.39,72.46
PKG-007791,Copenhagen,Vilnius,EU_NORTH,Delayed,66.7,87.76
PKG-007792,Tirana,Tampere,EU_NORTH,Delayed,5.42,128.29
PKG-007793,Kaunas,Brno,EU_NORTH,Delayed,52.98,89.58
PKG-007794,Stockholm,Sofia,EU_NORTH,In-Transit,5.51,24.88
PKG-007795,Lisbon,Brussels,EU_WEST,Delivered,20.52,83.28
PKG-007796,Brussels,Debrecen,EU_NORTH,In-Transit,59.35,79.49
PKG-007797,Munich,Hamburg,EU_WEST,In-Transit,39.66,97.99
PKG-007798,Milan,Ljubljana,EU_NORTH,In-Transit,11.01,35.41
PKG-007799,Warsaw,Milan,EU_SOUTH,Delivered,49.51,129.57
PKG-007800,Stockholm,Zurich,EU_WEST,In-Transit,53.46,123.5
PKG-007801,Frankfurt,Budapest,EU_NORTH,Delayed,3.86,37.21
PKG-007802,Thessaloniki,Berlin,EU_WEST,In-Transit,37.97,81.62
PKG-007803,Cologne,Sarajevo,EU_NORTH,Delayed,48.85,76.0
PKG-007804,Zagreb,Marseille,EU_WEST,Delayed,49.96,128.2
PKG-007805,Naples,Cologne,EU_WEST,Delayed,16.88,128.12
PKG-007806,Marseille,Seville,EU_SOUTH,Delayed,51.39,56.2
PKG-007807,London,Sofia,EU_NORTH,In-Transit,36.54,152.73
PKG-007808,Tallinn,Bratislava,EU_NORTH,In-Transit,58.79,109.06
PKG-007809,Tampere,Bratislava,EU_NORTH,In-Transit,28.47,71.55
PKG-007810,Helsinki,Berlin,EU_WEST,Delayed,15.8,125.87
PKG-007811,Geneva,Helsinki,EU_NORTH,Delivered,60.49,139.41
PKG-007812,Kraków,Geneva,EU_WEST,In-Transit,8.31,17.63
PKG-007813,Turin,Ankara,EU_NORTH,Delivered,23.81,49.39
PKG-007814,Skopje,Madrid,EU_SOUTH,Delayed,14.61,46.86
PKG-007815,Frankfurt,Turin,EU_SOUTH,Delivered,27.55,117.34
PKG-007816,Bergen,Novi Sad,EU_NORTH,Delivered,23.79,114.33
PKG-007817,Košice,Brussels,EU_WEST,In-Transit,10.96,43.86
PKG-007818,Madrid,Plovdiv,EU_NORTH,Delayed,1.31,58.42
PKG-007819,Zurich,Copenhagen,EU_NORTH,In-Transit,47.51,59.68
PKG-007820,Bergen,Tartu,EU_NORTH,In-Transit,35.94,53.91
PKG-007821,Stockholm,Istanbul,EU_NORTH,In-Transit,73.81,155.41
PKG-007822,Madrid,Bratislava,EU_NORTH,Delayed,52.37,149.25
PKG-007823,Bratislava,Manchester,EU_WEST,Delivered,4.33,78.16
PKG-007824,Zagreb,Izmir,EU_NORTH,Delivered,24.71,82.86
PKG-007825,Warsaw,Lisbon,EU_SOUTH,Delayed,50.09,66.0
PKG-007826,Gdańsk,Tartu,EU_NORTH,Delivered,46.6,98.58
PKG-007827,Seville,Prague,EU_NORTH,Delayed,41.08,103.86
PKG-007828,Istanbul,Frankfurt,EU_WEST,Delayed,44.48,149.15
PKG-007829,Oslo,Kraków,EU_NORTH,Delayed,71.39,111.27
PKG-007830,Helsinki,Hamburg,EU_WEST,In-Transit,56.25,136.36
PKG-007831,Copenhagen,Debrecen,EU_NORTH,In-Transit,49.35,81.63
PKG-007832,Zagreb,Birmingham,EU_WEST,Delayed,57.62,70.8
PKG-007833,Amsterdam,Antwerp,EU_WEST,Delivered,19.52,137.32
PKG-007834,Oslo,Valencia,EU_SOUTH,Delayed,73.38,172.34
PKG-007835,Sarajevo,Brno,EU_NORTH,In-Transit,37.29,80.05
PKG-007836,Tallinn,Rotterdam,EU_WEST,In-Transit,59.11,115.0
PKG-007837,Riga,Warsaw,EU_NORTH,Delayed,57.4,68.28
PKG-007838,Oslo,Brno,EU_NORTH,Delayed,33.99,38.61
PKG-007839,Thessaloniki,Plovdiv,EU_NORTH,In-Transit,36.88,126.9
PKG-007840,Lyon,Luxembourg City,EU_WEST,Delivered,68.09,146.1
PKG-007841,Bergen,Munich,EU_WEST,Delivered,34.74,142.07
PKG-007842,Tallinn,London,EU_WEST,Delivered,20.42,123.93
PKG-007843,Manchester,Zurich,EU_WEST,In-Transit,31.17,57.58
PKG-007844,Rotterdam,Riga,EU_NORTH,Delayed,44.16,57.34
PKG-007845,Cologne,Budapest,EU_NORTH,In-Transit,66.42,102.96
PKG-007846,Porto,Riga,EU_NORTH,Delayed,26.06,104.36
PKG-007847,Tartu,Naples,EU_SOUTH,In-Transit,65.22,151.17
PKG-007848,Riga,Tartu,EU_NORTH,In-Transit,25.55,37.05
PKG-007849,Marseille,Plovdiv,EU_NORTH,Delayed,68.07,109.31
PKG-007850,Hamburg,Warsaw,EU_NORTH,Delayed,27.05,83.66
PKG-007851,Aarhus,Gdańsk,EU_NORTH,Delivered,62.73,139.1
PKG-007852,Sofia,Istanbul,EU_NORTH,Delivered,73.94,174.33
PKG-007853,Izmir,London,EU_WEST,In-Transit,31.69,120.99
PKG-007854,Birmingham,Cluj-Napoca,EU_NORTH,In-Transit,48.03,86.32
PKG-007855,Copenhagen,Basel,EU_WEST,Delivered,52.25,62.9
PKG-007856,Athens,Turin,EU_SOUTH,Delivered,44.13,91.85
PKG-007857,Rome,Luxembourg City,EU_WEST,Delivered,19.74,65.85
PKG-007858,Belgrade,Valencia,EU_SOUTH,Delivered,28.15,101.27
PKG-007859,Luxembourg City,Frankfurt,EU_WEST,In-Transit,71.17,141.94
PKG-007860,Izmir,Ljubljana,EU_NORTH,Delayed,63.46,165.48
PKG-007861,Budapest,Riga,EU_NORTH,Delayed,41.62,102.95
PKG-007862,Tartu,Cluj-Napoca,EU_NORTH,In-Transit,55.53,61.93
PKG-007863,Athens,Berlin,EU_WEST,Delivered,26.23,86.15
PKG-007864,Edinburgh,Turin,EU_SOUTH,Delivered,29.3,134.41
PKG-007865,Rome,Warsaw,EU_NORTH,In-Transit,61.07,144.22
PKG-007866,Birmingham,Madrid,EU_SOUTH,Delivered,17.82,132.6
PKG-007867,Kaunas,Stockholm,EU_NORTH,Delivered,30.55,140.47
PKG-007868,Geneva,Riga,EU_NORTH,Delayed,29.44,146.29
PKG-007869,Cologne,Ankara,EU_NORTH,Delivered,61.96,160.64
PKG-007870,Košice,Brussels,EU_WEST,In-Transit,62.8,101.42
PKG-007871,Athens,Budapest,EU_NORTH,Delivered,0.58,99.57
PKG-007872,Milan,Rotterdam,EU_WEST,In-Transit,31.14,72.76
PKG-007873,Turin,Kraków,EU_NORTH,Delayed,36.9,80.71
PKG-007874,Gothenburg,Lisbon,EU_SOUTH,Delivered,57.53,115.9
PKG-007875,Amsterdam,Oslo,EU_NORTH,Delayed,66.02,161.19
PKG-007876,Paris,Florence,EU_SOUTH,Delivered,64.17,78.17
PKG-007877,Brussels,Florence,EU_SOUTH,Delayed,56.49,89.54
PKG-007878,Porto,Split,EU_NORTH,In-Transit,23.02,107.44
PKG-007879,Turin,Aarhus,EU_NORTH,In-Transit,9.77,99.76
PKG-007880,Cluj-Napoca,Frankfurt,EU_WEST,Delivered,8.92,73.86
PKG-007881,Rotterdam,Manchester,EU_WEST,Delayed,62.65,122.56
PKG-007882,Plovdiv,Helsinki,EU_NORTH,Delivered,38.04,155.03
PKG-007883,Hamburg,Istanbul,EU_NORTH,Delayed,25.28,136.21
PKG-007884,Hamburg,Zurich,EU_WEST,Delayed,7.27,122.29
PKG-007885,Frankfurt,Košice,EU_NORTH,Delivered,36.46,107.84
PKG-007886,Debrecen,Plovdiv,EU_NORTH,Delayed,29.02,56.59
PKG-007887,Oslo,Kaunas,EU_NORTH,Delivered,13.35,24.68
PKG-007888,Seville,Sofia,EU_NORTH,Delayed,71.39,104.35
PKG-007889,Cork,Tampere,EU_NORTH,Delayed,1.01,29.48
PKG-007890,Riga,Marseille,EU_WEST,Delayed,53.86,130.42
PKG-007891,Cork,Antwerp,EU_WEST,Delivered,62.49,116.48
PKG-007892,Warsaw,Naples,EU_SOUTH,Delivered,50.06,59.97
PKG-007893,Valencia,Birmingham,EU_WEST,Delayed,55.54,66.85
PKG-007894,Ljubljana,Helsinki,EU_NORTH,Delayed,31.24,130.71
PKG-007895,Tampere,Marseille,EU_WEST,Delayed,61.04,155.78
PKG-007896,Manchester,Marseille,EU_WEST,Delayed,27.84,88.32
PKG-007897,Berlin,Bratislava,EU_NORTH,In-Transit,59.28,69.98
PKG-007898,Helsinki,Valencia,EU_SOUTH,In-Transit,21.48,125.28
PKG-007899,Tirana,Munich,EU_WEST,Delayed,37.66,55.71
PKG-007900,Tartu,London,EU_WEST,Delivered,38.2,144.91
PKG-007901,Munich,Aarhus,EU_NORTH,In-Transit,9.28,82.84
PKG-007902,Tallinn,Cluj-Napoca,EU_NORTH,In-Transit,20.3,32.47
PKG-007903,Frankfurt,Cluj-Napoca,EU_NORTH,In-Transit,64.32,112.03
PKG-007904,Madrid,Belgrade,EU_NORTH,Delivered,67.69,82.02
PKG-007905,Budapest,Zurich,EU_WEST,Delayed,63.02,136.73
PKG-007906,Dublin,Izmir,EU_NORTH,Delivered,50.06,49.89
PKG-007907,Izmir,Bergen,EU_NORTH,In-Transit,42.25,72.04
PKG-007908,Milan,Birmingham,EU_WEST,In-Transit,55.59,90.13
PKG-007909,Cluj-Napoca,Debrecen,EU_NORTH,Delayed,5.99,115.36
PKG-007910,Skopje,Zagreb,EU_NORTH,Delayed,25.91,67.32
PKG-007911,Paris,Cologne,EU_WEST,Delayed,52.38,120.34
PKG-007912,Bucharest,Split,EU_NORTH,Delivered,38.79,54.47
PKG-007913,Izmir,Gdańsk,EU_NORTH,Delivered,71.96,156.48
PKG-007914,Budapest,Rotterdam,EU_WEST,In-Transit,69.3,132.91
PKG-007915,Cologne,Valencia,EU_SOUTH,In-Transit,47.87,48.87
PKG-007916,Zurich,Istanbul,EU_NORTH,In-Transit,58.18,134.52
PKG-007917,Paris,Sarajevo,EU_NORTH,In-Transit,37.08,41.01
PKG-007918,Madrid,Amsterdam,EU_WEST,Delivered,50.25,50.7
PKG-007919,Florence,Podgorica,EU_NORTH,Delivered,70.5,76.45
PKG-007920,Seville,Rotterdam,EU_WEST,In-Transit,56.94,122.24
PKG-007921,Debrecen,Kaunas,EU_NORTH,Delivered,32.29,58.33
PKG-007922,Brussels,Naples,EU_SOUTH,In-Transit,48.6,72.64
PKG-007923,Tartu,Athens,EU_SOUTH,In-Transit,74.02,112.46
PKG-007924,Kaunas,Amsterdam,EU_WEST,Delayed,34.64,46.02
PKG-007925,Amsterdam,Warsaw,EU_NORTH,In-Transit,30.57,133.34
PKG-007926,Stockholm,Milan,EU_SOUTH,Delivered,44.27,100.82
PKG-007927,Copenhagen,Edinburgh,EU_WEST,Delayed,29.48,83.63
PKG-007928,Manchester,Munich,EU_WEST,Delivered,29.59,116.75
PKG-007929,Tampere,Dublin,EU_WEST,Delayed,74.08,174.78
PKG-007930,Skopje,Tallinn,EU_NORTH,Delayed,56.03,81.06
PKG-007931,Marseille,Kraków,EU_NORTH,Delayed,38.93,97.9
PKG-007932,Basel,Berlin,EU_WEST,Delivered,63.78,98.37
PKG-007933,Madrid,Porto,EU_SOUTH,Delivered,31.83,137.42
PKG-007934,Copenhagen,Dublin,EU_WEST,Delivered,73.84,160.55
PKG-007935,Paris,Izmir,EU_NORTH,Delivered,24.75,31.75
PKG-007936,Cologne,Gothenburg,EU_NORTH,Delayed,29.11,129.08
PKG-007937,Košice,Rotterdam,EU_WEST,Delayed,3.31,15.75
PKG-007938,Berlin,Paris,EU_WEST,In-Transit,33.94,95.64
PKG-007939,Birmingham,Debrecen,EU_NORTH,Delivered,33.22,123.73
PKG-007940,Bergen,Tallinn,EU_NORTH,Delayed,21.41,124.04
PKG-007941,Thessaloniki,Ankara,EU_NORTH,Delayed,47.81,49.03
PKG-007942,Cork,Zurich,EU_WEST,In-Transit,16.0,87.03
PKG-007943,Ankara,Brno,EU_NORTH,Delivered,37.46,99.18
PKG-007944,Zurich,Naples,EU_SOUTH,Delivered,71.94,107.67
PKG-007945,Tirana,Birmingham,EU_WEST,In-Transit,49.19,131.48
PKG-007946,Hamburg,Zurich,EU_WEST,Delayed,6.72,118.57
PKG-007947,Lyon,Naples,EU_SOUTH,Delayed,56.74,124.87
PKG-007948,Rotterdam,Ankara,EU_NORTH,In-Transit,22.21,102.8
PKG-007949,Hamburg,Rome,EU_SOUTH,Delayed,23.69,78.45
PKG-007950,Paris,Thessaloniki,EU_SOUTH,Delayed,57.08,69.76
PKG-007951,Tirana,Ljubljana,EU_NORTH,In-Transit,51.03,166.35
PKG-007952,Zagreb,Paris,EU_WEST,Delivered,74.53,114.32
PKG-007953,Sarajevo,Ankara,EU_NORTH,Delivered,70.36,171.86
PKG-007954,Naples,Bergen,EU_NORTH,Delayed,1.5,31.27
PKG-007955,Vilnius,Podgorica,EU_NORTH,In-Transit,16.54,73.9
PKG-007956,Milan,Brussels,EU_WEST,In-Transit,39.72,99.53
PKG-007957,London,Seville,EU_SOUTH,Delivered,51.87,116.81
PKG-007958,Ljubljana,Rotterdam,EU_WEST,Delivered,13.73,106.42
PKG-007959,Belgrade,Lisbon,EU_SOUTH,In-Transit,65.84,117.09
PKG-007960,Bergen,Istanbul,EU_NORTH,Delivered,6.22,48.87
PKG-007961,Athens,Zurich,EU_WEST,In-Transit,6.06,66.04
PKG-007962,Berlin,Tampere,EU_NORTH,In-Transit,32.97,86.41
PKG-007963,Tallinn,Munich,EU_WEST,Delayed,44.57,160.89
PKG-007964,Istanbul,Podgorica,EU_NORTH,Delivered,45.61,134.86
PKG-007965,Berlin,Valencia,EU_SOUTH,In-Transit,39.92,156.34
PKG-007966,Copenhagen,Split,EU_NORTH,Delayed,20.42,64.76
PKG-007967,Rome,London,EU_WEST,In-Transit,51.05,49.45
PKG-007968,Rotterdam,Brno,EU_NORTH,Delivered,32.98,96.12
PKG-007969,Lisbon,Dublin,EU_WEST,Delivered,57.03,109.63
PKG-007970,Brno,Aarhus,EU_NORTH,Delivered,25.78,132.07
PKG-007971,Milan,Bucharest,EU_NORTH,In-Transit,21.31,123.6
PKG-007972,Edinburgh,Gdańsk,EU_NORTH,In-Transit,7.33,100.14
PKG-007973,Thessaloniki,Ljubljana,EU_NORTH,In-Transit,26.89,48.68
PKG-007974,Oslo,Novi Sad,EU_NORTH,In-Transit,40.01,156.48
PKG-007975,Madrid,Sofia,EU_NORTH,Delayed,49.19,160.09
PKG-007976,Marseille,Geneva,EU_WEST,Delivered,61.27,100.42
PKG-007977,Zurich,Geneva,EU_WEST,Delivered,23.77,76.64
PKG-007978,Thessaloniki,Tirana,EU_NORTH,In-Transit,64.88,68.6
PKG-007979,Plovdiv,Stockholm,EU_NORTH,Delivered,55.27,110.81
PKG-007980,Prague,Berlin,EU_WEST,Delayed,49.66,136.82
PKG-007981,Rotterdam,Tirana,EU_NORTH,Delivered,15.37,105.79
PKG-007982,Athens,Edinburgh,EU_WEST,Delivered,32.69,116.59
PKG-007983,Riga,Copenhagen,EU_NORTH,Delivered,38.31,88.46
PKG-007984,Oslo,Warsaw,EU_NORTH,Delivered,28.42,111.24
PKG-007985,Tirana,Ankara,EU_NORTH,In-Transit,11.52,50.37
PKG-007986,Madrid,Cork,EU_WEST,In-Transit,57.76,107.84
PKG-007987,Munich,Copenhagen,EU_NORTH,Delayed,64.8,164.43
PKG-007988,Vilnius,Sarajevo,EU_NORTH,In-Transit,70.41,140.9
PKG-007989,Milan,Skopje,EU_NORTH,Delivered,40.91,138.14
PKG-007990,Lisbon,Dublin,EU_WEST,Delivered,74.65,156.63
PKG-007991,Košice,Cologne,EU_WEST,Delayed,28.47,108.51
PKG-007992,Budapest,Seville,EU_SOUTH,Delayed,53.72,132.72
PKG-007993,Brno,Košice,EU_NORTH,In-Transit,71.9,95.73
PKG-007994,Rome,Florence,EU_SOUTH,Delayed,47.54,47.86
PKG-007995,Istanbul,Warsaw,EU_NORTH,Delayed,48.95,79.6
PKG-007996,Split,Rome,EU_SOUTH,Delivered,31.14,42.49
PKG-007997,Basel,Valencia,EU_SOUTH,In-Transit,13.62,84.71
PKG-007998,Cologne,Porto,EU_SOUTH,Delivered,70.0,148.2
PKG-007999,Belgrade,Amsterdam,EU_WEST,In-Transit,65.06,151.52
PKG-008000,Rome,Warsaw,EU_NORTH,Delayed,18.24,89.58
PKG-008001,Vienna,Tartu,EU_NORTH,In-Transit,27.2,68.63
PKG-008002,Hamburg,Tirana,EU_NORTH,Delayed,46.07,81.86
PKG-008003,London,Frankfurt,EU_WEST,Delivered,19.78,21.75
PKG-008004,Warsaw,Bucharest,EU_NORTH,Delivered,17.04,43.35
PKG-008005,Tartu,Valencia,EU_SOUTH,Delayed,32.47,54.99
PKG-008006,Oslo,Rotterdam,EU_WEST,Delayed,23.3,77.92
PKG-008007,Brno,Gdańsk,EU_NORTH,Delayed,33.37,84.06
PKG-008008,Zagreb,Madrid,EU_SOUTH,Delayed,7.16,28.32
PKG-008009,Gdańsk,Berlin,EU_WEST,Delayed,39.46,58.76
PKG-008010,Cluj-Napoca,Skopje,EU_NORTH,Delayed,23.7,59.71
PKG-008011,Turin,Oslo,EU_NORTH,Delayed,33.01,38.62
PKG-008012,Sarajevo,Skopje,EU_NORTH,Delivered,13.32,18.26
PKG-008013,Gdańsk,Tirana,EU_NORTH,Delayed,33.09,95.11
PKG-008014,Gothenburg,Debrecen,EU_NORTH,Delivered,35.15,139.39
PKG-008015,Debrecen,Turin,EU_SOUTH,Delivered,6.08,33.95
PKG-008016,Podgorica,Gothenburg,EU_NORTH,Delivered,29.21,41.7
PKG-008017,Debrecen,Valencia,EU_SOUTH,Delivered,38.68,39.09
PKG-008018,Bucharest,Bergen,EU_NORTH,In-Transit,45.75,105.26
